"","cpg","t","p.value","conf.int_0.025","conf.int_0.975","delta_M","UCSC_RefGene_Name","Regulatory_Feature_Group","Relation_to_Island"
"2317","cg02028106",-3.4081121475194,0.0113168488910475,-0.298973238918845,-0.054042820327942,-0.176508029623393,"MEPE","","OpenSea"
"2318","cg02028562",3.41285146079452,0.0112441364195412,0.0820814037055504,0.452405081822491,0.267243242764021,"SIN3A","Promoter_Associated","Island"
"2319","cg02029441",2.84885025509049,0.0247291173741351,0.0519318288399465,0.559129959537128,0.305530894188537,"SIX1","","S_Shore"
"2320","cg02029844",-3.23704399161619,0.0143114825636507,-0.415267300404085,-0.0646749101391289,-0.239971105271607,"LRCH4","","OpenSea"
"2321","cg02029908",-2.68571431327605,0.0312792674657064,-0.392396415104646,-0.0249477510293446,-0.208672083066995,"DUSP1","","N_Shore"
"2322","cg02031025",2.49092062163527,0.0415405523341074,0.0140496368327388,0.540147290622602,0.277098463727671,"IYD","","OpenSea"
"2323","cg02031303",2.57550468621281,0.0367120714148959,0.0207945906196114,0.487138406438057,0.253966498528834,"PHOSPHO1","Unclassified","N_Shelf"
"2324","cg02031974",-4.11753205244117,0.00447339929352826,-0.212219768962315,-0.0573885711883838,-0.134804170075349,"TTLL5","","OpenSea"
"2325","cg02031975",2.48980799556578,0.0416082657736224,0.00973484053618435,0.377502080701409,0.193618460618796,"MAP4K4","","OpenSea"
"2326","cg02032221",3.35819414943026,0.0121141993495142,0.0682412544559444,0.393059720870544,0.230650487663244,"LRRFIP1","Promoter_Associated","OpenSea"
"2327","cg02034208",-2.63741989218822,0.0335489766355693,-0.504748991134718,-0.0275274108781482,-0.266138201006433,"OR9Q1","","OpenSea"
"2328","cg02035681",-3.03221265634394,0.0190550222409435,-0.345225455918978,-0.0427043683787276,-0.193964912148853,"KCNJ5","Unclassified","OpenSea"
"2329","cg02036358",-3.76542708293489,0.00702481828124384,-0.191931368255462,-0.0438590134737154,-0.117895190864589,"RRM2B","","OpenSea"
"2330","cg02037049",-3.23696640562631,0.0143130195480688,-0.283300649929763,-0.0441187359666009,-0.163709692948182,"ADAMTS7","Unclassified","N_Shore"
"2331","cg02038353",-2.97903391109655,0.0205429673308629,-0.105703899915155,-0.0121537522007967,-0.0589288260579758,"SUB1","","N_Shore"
"2332","cg02039987",4.86556607400594,0.00182348923134284,0.151725222654676,0.438635648041046,0.295180435347861,"GPD2","Unclassified_Cell_type_specific","N_Shore"
"2333","cg02040583",2.42790289084357,0.0455605550201042,0.00522664735911821,0.395849999764408,0.200538323561763,"DUT","Promoter_Associated_Cell_type_specific","N_Shore"
"2334","cg02041347",2.62837489203916,0.0339928026942857,0.0179746524828922,0.340273768822979,0.179124210652936,"NXN","Unclassified_Cell_type_specific","OpenSea"
"2335","cg02042823",-2.61912022756353,0.0344532422444942,-0.225067509905052,-0.0114931204503263,-0.118280315177689,"A2BP1","","OpenSea"
"2336","cg02044621",-2.93114056662531,0.0219885702143996,-0.537105661486931,-0.057457068161699,-0.297281364824315,"NA","","N_Shelf"
"2337","cg02045845",3.11499622073222,0.0169621051043712,0.053524443887001,0.39086433203173,0.222194387959366,"FAM89B","","Island"
"2338","cg02048527",-2.46369747003009,0.0432304051451318,-0.307101314797835,-0.00630146817000494,-0.15670139148392,"ZC3H7B","","OpenSea"
"2339","cg02048922",2.79956705340428,0.0265407597183474,0.0656085365583433,0.778987564840807,0.422298050699575,"BAI1","","S_Shore"
"2340","cg02049405",-2.66940197096998,0.0320274453457199,-0.458632752892115,-0.0277672459932045,-0.24319999944266,"NA","","Island"
"2341","cg02050354",-2.41715882198803,0.0462848473979585,-0.399080524812157,-0.00438445734603703,-0.201732491079097,"GUCA1A","","OpenSea"
"2342","cg02050917",2.51938675602504,0.0398462437186128,0.0116043213086642,0.366210363520302,0.188907342414483,"SKI","Unclassified_Cell_type_specific","OpenSea"
"2343","cg02051573",2.4622945723257,0.0433193830665947,0.00313948690424235,0.155155100565011,0.0791472937346266,"NA","","OpenSea"
"2344","cg02052527",3.35427616874779,0.0121792906065322,0.111120102160491,0.642129609348687,0.376624855754589,"NA","Unclassified","OpenSea"
"2345","cg02053451",-3.11174560470179,0.0170394966674257,-0.429820753997767,-0.0586388925050486,-0.244229823251408,"NA","","OpenSea"
"2346","cg02054493",3.10701012362526,0.0171529142197355,0.0348360999654279,0.25675381125926,0.145794955612344,"PTRH1","","N_Shore"
"2347","cg02055351",-3.55231990968411,0.00931474525375965,-0.230443014507866,-0.0462563377832191,-0.138349676145543,"B4GALNT4","Unclassified_Cell_type_specific","N_Shore"
"2348","cg02055540",-3.43180576182108,0.0109583221741523,-0.457315114943416,-0.0841963473872957,-0.270755731165356,"NA","","OpenSea"
"2349","cg02058002",-2.4049580585935,0.0471216738400284,-0.506246389330447,-0.00428105499268856,-0.255263722161568,"POLE4","Promoter_Associated","Island"
"2350","cg02058254",-3.00615233502927,0.0197693709606592,-0.544893772069582,-0.0650864268200993,-0.304990099444841,"TRIM9","","OpenSea"
"2351","cg02059755",-2.7688592286185,0.0277396420570099,-0.565218286519039,-0.0445079840903933,-0.304863135304716,"HEPH","","OpenSea"
"2352","cg02061047",3.00946298530858,0.019677066716092,0.0359144792927842,0.299311338937614,0.167612909115199,"SHCBP1","","N_Shore"
"2353","cg02062466",-3.25722837820761,0.0139175682883856,-0.422867736354511,-0.0671404092810077,-0.245004072817759,"NA","","OpenSea"
"2354","cg02063365",2.75001530670795,0.028503344550985,0.0172996888264275,0.229589326590617,0.123444507708522,"ADI1","","S_Shore"
"2355","cg02064183",-2.8270734631943,0.0255130453406832,-0.172777828708817,-0.0153901430819131,-0.0940839858953649,"LOC105376360","","OpenSea"
"2356","cg02065246",2.51477901123532,0.0401155822211041,0.00887433708976243,0.288378932871038,0.1486266349804,"DNAH3","","OpenSea"
"2357","cg02066343",-3.39808287755175,0.0114723965701783,-0.284310793961532,-0.0509870510314144,-0.167648922496473,"ITPR3","Promoter_Associated","S_Shore"
"2358","cg02067712",-2.61101974236216,0.0348615799470217,-0.221530759708993,-0.0109702744660442,-0.116250517087519,"NA","Unclassified_Cell_type_specific","N_Shore"
"2359","cg02068390",-2.40102865097757,0.0473944723634497,-0.346909018726459,-0.00265000719231807,-0.174779512959389,"SYNGAP1","","N_Shelf"
"2360","cg02068596",3.28193183552076,0.0134511992591988,0.0879496847702437,0.54138092456688,0.314665304668562,"NA","","OpenSea"
"2361","cg02069619",-2.62314029116643,0.0342524437607884,-0.453297042055852,-0.0234944041680646,-0.238395723111958,"LPIN1","Unclassified","N_Shore"
"2362","cg02070857",-2.37396819768523,0.0493175738191188,-0.221917646213654,-0.000437595455903355,-0.111177620834779,"NA","","N_Shore"
"2363","cg02071162",4.46529862450471,0.00291738830742817,0.0971427056465411,0.315840092161268,0.206491398903904,"NKAIN3","","N_Shore"
"2364","cg02071276",2.41990152091032,0.0460988377807266,0.00510409587999297,0.441785178332004,0.223444637105998,"FBXO28","Promoter_Associated_Cell_type_specific","S_Shore"
"2365","cg02071516",2.61141961062829,0.0348413054273599,0.0273477043978098,0.551401684157996,0.289374694277903,"NA","","OpenSea"
"2366","cg02071847",-2.85341626133595,0.0245679881862851,-0.488409541896118,-0.0457510210910855,-0.267080281493602,"CCT8","Promoter_Associated","S_Shore"
"2367","cg02073505",4.80046079757546,0.00196524182845291,0.114656860570669,0.337266537368601,0.225961698969635,"AHCYL2","","OpenSea"
"2368","cg02073680",-3.68992223755514,0.00775739865274076,-0.218102480302836,-0.0477411113114471,-0.132921795807142,"NA","","N_Shelf"
"2369","cg02076501",-3.01339534198877,0.019568022354382,-0.365266667337915,-0.0440635163056948,-0.204665091821805,"MGC32805","","OpenSea"
"2370","cg02085627",-3.5474159386777,0.00937615811791024,-0.303708210547878,-0.0607613505954583,-0.182234780571668,"ZNF792","","N_Shore"
"2371","cg02087229",-2.64835236313537,0.0330205732063383,-0.438491940482946,-0.0248180870890854,-0.231655013786016,"NA","Unclassified_Cell_type_specific","OpenSea"
"2372","cg02087342",4.05170094248429,0.00486033389716453,0.080038508926749,0.304404123473299,0.192221316200024,"TP53","","OpenSea"
"2373","cg02088355",-2.57083871240828,0.0369626554197525,-0.285267704184749,-0.011919109967111,-0.14859340707593,"NA","","OpenSea"
"2374","cg02089135",-3.1231424697255,0.0167697977175253,-0.475370564470715,-0.0657056416254612,-0.270538103048088,"SH3PXD2A","Unclassified_Cell_type_specific","Island"
"2375","cg02089380",2.48618597983294,0.0418294875789338,0.00970416468278895,0.387235867835923,0.198470016259356,"ACVR1","Promoter_Associated","OpenSea"
"2376","cg02089409",-3.57992986101076,0.00897700385086743,-0.411254255699417,-0.0840768869087844,-0.2476655713041,"IRF2","","OpenSea"
"2377","cg02090547",3.44374417172658,0.0107823255779521,0.0368581550602713,0.198389205870043,0.117623680465157,"ERN1","Promoter_Associated","Island"
"2378","cg02090549",-2.43503974334948,0.0450858751248408,-0.208985743470967,-0.00306601335263332,-0.1060258784118,"LOC283299","","OpenSea"
"2379","cg02090557",-2.89491080465443,0.023153415458616,-0.313895756096569,-0.0316481774037073,-0.172771966750138,"YAE1D1","Promoter_Associated","Island"
"2380","cg02090638",-2.70508428051284,0.0304144807540833,-0.450970937222558,-0.0302852870843699,-0.240628112153464,"DNAJC24","Promoter_Associated","Island"
"2381","cg02091487",-2.54585154507897,0.0383350631412686,-0.362703284981402,-0.0133860215175646,-0.188044653249483,"LZIC","Promoter_Associated","Island"
"2382","cg02091521",-3.18399911102625,0.0154046863681004,-0.45381978140486,-0.0670163561833859,-0.260418068794123,"NA","","OpenSea"
"2383","cg02092807",-3.14048746500038,0.0163680361303925,-0.374794733202254,-0.0528217157145175,-0.213808224458386,"PMEPA1","","Island"
"2384","cg02093007",2.62283162855104,0.0342678179593464,0.010256254287766,0.198106717005371,0.104181485646569,"STK17A","","OpenSea"
"2385","cg02093546",3.00397977030224,0.0198301937515292,0.0487988369919025,0.40975892890913,0.229278882950516,"BANP","","N_Shelf"
"2386","cg02094810",-3.167975626068,0.0157522130899916,-0.278951685336165,-0.0405046858226326,-0.159728185579399,"LMF1","","OpenSea"
"2387","cg02098313",2.89190120747954,0.0232530668301198,0.0240278090843401,0.239537853432549,0.131782831258445,"THEMIS","","OpenSea"
"2388","cg02098752",-2.55321814216481,0.0379250565451268,-0.226557556658551,-0.00868823512989427,-0.117622895894223,"GPRIN1","Unclassified","Island"
"2389","cg02099410",-3.18812603072462,0.0153165119270293,-0.276518100233862,-0.0410090740492849,-0.158763587141574,"ZNF276","Unclassified_Cell_type_specific","OpenSea"
"2390","cg02099891",4.64674576507588,0.00235085674645957,0.142220248085069,0.436943772404526,0.289582010244798,"NFX1","","OpenSea"
"2391","cg02100722",2.66135511075518,0.0324033721416858,0.0175516494969611,0.297287004108373,0.157419326802667,"REV1","","OpenSea"
"2392","cg02101146",-3.26643451473225,0.0137417740252175,-0.262221756933923,-0.0419946374979503,-0.152108197215937,"ZNF473","","OpenSea"
"2393","cg02101355",-3.04434567904034,0.0187318364351481,-0.588615974682085,-0.0739687769871755,-0.33129237583463,"LOC399959","","OpenSea"
"2394","cg02101486",2.43069863264925,0.0453739989031706,0.0147122119555885,1.06773314468371,0.541222678319647,"DLX5","","Island"
"2395","cg02101625",2.45042256680567,0.044079941303732,0.00331252411122694,0.185900604726986,0.0946065644191065,"SYNGR3","","Island"
"2396","cg02101641",-2.63155320527879,0.0338361550262889,-0.157397787615872,-0.00840923428430522,-0.0829035109500888,"PKD1L2","","OpenSea"
"2397","cg02102103",2.79358883312152,0.0267698224378271,0.0309435975611387,0.372090556425825,0.201517076993482,"CNTLN","","Island"
"2398","cg02102540",2.55785370590219,0.0376693820429541,0.0140072714049164,0.356832166098992,0.185419718751954,"GPR156","","OpenSea"
"2399","cg02102922",-2.78043838422929,0.027281032754358,-0.512761727714297,-0.041440423207724,-0.277101075461011,"NA","","OpenSea"
"2400","cg02104049",-5.15993251232529,0.00130955558702799,-0.182133027196741,-0.067660856506074,-0.124896941851408,"NA","","OpenSea"
"2401","cg02106174",-2.38057555746644,0.048840763531261,-0.471107351199874,-0.00158365880483441,-0.236345505002354,"CYB561A3","","OpenSea"
"2402","cg02106978",-2.77650589276882,0.0274358863736924,-0.477451207825142,-0.0382510034833825,-0.257851105654263,"NA","","Island"
"2403","cg02107461",2.49744538154218,0.0411457415519074,0.00656151365659527,0.240191724835407,0.123376619246001,"NA","","N_Shelf"
"2404","cg02108068",2.95377759461385,0.021292325850354,0.034151238881267,0.308289877445168,0.171220558163217,"NA","Promoter_Associated","Island"
"2405","cg02108736",3.62851820117562,0.00841438965821268,0.0506986692767968,0.240403356026764,0.14555101265178,"P2RY11","","S_Shore"
"2406","cg02110836",-2.60879502582654,0.0349746037919356,-0.232840781253039,-0.0114313534935363,-0.122136067373288,"NA","Unclassified_Cell_type_specific","S_Shelf"
"2407","cg02110856",-2.97455160472431,0.0206738918648202,-0.468034056733112,-0.0534664489578268,-0.260750252845469,"LOC102724020","","OpenSea"
"2408","cg02111474",-5.41064584768033,0.00099704479338851,-0.253714639178908,-0.0993946525735181,-0.176554645876213,"PPFIA1","Gene_Associated_Cell_type_specific","OpenSea"
"2409","cg02111686",-2.97484180390536,0.0206653886795367,-0.320179506657792,-0.0365915154853698,-0.178385511071581,"UBE2D3","","OpenSea"
"2410","cg02112122",-4.06408999825705,0.00478480333648563,-0.439019306440641,-0.116057153020544,-0.277538229730592,"PEX13","Promoter_Associated","OpenSea"
"2411","cg02114351",-2.40309874172835,0.0472505555775852,-0.730066640051573,-0.0058914793876073,-0.36797905971959,"NA","","OpenSea"
"2412","cg02115412",-2.47581407480743,0.0424697013758666,-0.321633424733299,-0.00738824900236089,-0.16451083686783,"KIAA1211","","OpenSea"
"2413","cg02117442",5.35161099468275,0.00106235318173267,0.251928857233642,0.65080380160281,0.451366329418226,"NA","","OpenSea"
"2414","cg02117565",2.78471556657687,0.0271136465819692,0.0151555124305566,0.18577123791856,0.100463375174559,"RBM4B","Promoter_Associated","Island"
"2415","cg02120356",-2.51965104988176,0.0398308515891003,-0.714478350484505,-0.0226775282484508,-0.368577939366478,"C9orf3","Unclassified","OpenSea"
"2416","cg02120397",2.51346965528378,0.0401924611009018,0.0172160520575997,0.564219764669349,0.290717908363474,"NA","","OpenSea"
"2417","cg02121891",3.67710610846365,0.00788978553765694,0.0720214971216323,0.331535604441726,0.201778550781679,"BBX","Promoter_Associated","N_Shore"
"2418","cg02123141",-3.36377686316237,0.0120220962932037,-0.475372181367854,-0.0829148215996608,-0.279143501483757,"GLTSCR1L","","OpenSea"
"2419","cg02124310",-2.9819845834932,0.0204572602233611,-0.572496759291284,-0.066104852670094,-0.319300805980689,"NA","","OpenSea"
"2420","cg02124981",2.79772743897759,0.0266110267132396,0.0516156518101378,0.615230169491249,0.333422910650693,"TEX101","","N_Shore"
"2421","cg02125168",-3.15029658205911,0.0161453826205414,-0.310598311825292,-0.0442487765194433,-0.177423544172367,"GALNT2","","OpenSea"
"2422","cg02125938",-3.35481301415401,0.0121703495592834,-0.328432239901386,-0.0568604738722845,-0.192646356886835,"FMN2","","OpenSea"
"2423","cg02126307",2.45721200451554,0.0436433226384189,0.0023091971897354,0.120259649688866,0.0612844234393009,"MRPL55","Promoter_Associated","Island"
"2424","cg02126424",-2.64884751455886,0.0329968469752427,-0.425597869979729,-0.024127953833059,-0.224862911906394,"CTRL","","OpenSea"
"2425","cg02127209",-3.66725333410843,0.00799322824632868,-0.260733404305319,-0.0563073289213534,-0.158520366613336,"MAG","Unclassified","Island"
"2426","cg02127650",2.52368832923299,0.0395964877677239,0.00880507488268799,0.270595089492899,0.139700082187793,"REPIN1","Promoter_Associated","Island"
"2427","cg02128087",-3.55846042228899,0.00923845962080432,-0.576965498780962,-0.116291142135078,-0.34662832045802,"C12orf68","Promoter_Associated","N_Shore"
"2428","cg02129236",-3.80370464979154,0.00668245577839841,-0.409402517472799,-0.0955142222938384,-0.252458369883319,"NA","","OpenSea"
"2429","cg02130040",2.57319608024567,0.0368358332012785,0.012531203519994,0.296669171110398,0.154600187315196,"LMCD1","Unclassified","S_Shore"
"2430","cg02130266",2.59771357783131,0.035543279439106,0.0209017453790304,0.444986149598341,0.232943947488686,"NA","","N_Shelf"
"2431","cg02131142",2.8254192807378,0.0255736520138212,0.0465487720282301,0.524289842386768,0.285419307207499,"TBC1D9B","","N_Shore"
"2432","cg02131620",-2.53586223095883,0.0388983829832078,-0.596432142336779,-0.0208411624532291,-0.308636652395004,"NA","Unclassified","OpenSea"
"2433","cg02132003",4.41827974088637,0.00308770577581036,0.0746398894203294,0.246523921167276,0.160581905293802,"ANAPC11","Promoter_Associated","Island"
"2434","cg02132714",-2.67870932661382,0.0315982974743664,-1.1790610891376,-0.0734287123573241,-0.62624490074746,"HOXB4","","S_Shore"
"2435","cg02134355",-2.47634666189352,0.0424365824593741,-0.408299235090896,-0.00942293921684661,-0.208861087153871,"ESPL1","","OpenSea"
"2436","cg02135017",-3.03590290170992,0.0189561034942099,-0.306155202565215,-0.0380547019337978,-0.172104952249507,"NA","","OpenSea"
"2437","cg02135580",2.58776244358013,0.0360621314174953,0.0276205609532532,0.613017867357558,0.320319214155406,"HS1BP3","Promoter_Associated","N_Shore"
"2438","cg02135795",-3.22194584897153,0.0146139320061272,-0.325780380055401,-0.0499946390712144,-0.187887509563308,"MIR433","","N_Shore"
"2439","cg02135916",-3.03979518734501,0.0188523596854923,-0.497260772555141,-0.0621224952859909,-0.279691633920566,"OTX2-AS1","","OpenSea"
"2440","cg02138301",-2.97929523779663,0.020535361337143,-0.288845701580807,-0.0332237550741435,-0.161034728327475,"NA","","OpenSea"
"2441","cg02138813",-2.78630503367223,0.0270517182764395,-0.248933774165625,-0.0203789613024649,-0.134656367734045,"NA","","OpenSea"
"2442","cg02139787",-3.08102775458124,0.0177896812038448,-0.263958157111665,-0.0347250518730871,-0.149341604492376,"NA","","OpenSea"
"2443","cg02140822",-2.51668315576846,0.0400040511984203,-0.256877744660289,-0.00800206688504327,-0.132439905772666,"PRLR","","OpenSea"
"2444","cg02142198",-2.91387246778153,0.0225358500617951,-0.479263057006746,-0.0498691944204376,-0.264566125713592,"NA","","OpenSea"
"2445","cg02142900",2.63766142398771,0.0335372079907844,0.024649979699497,0.451609717726605,0.238129848713051,"NA","","OpenSea"
"2446","cg02143350",-2.64443983050242,0.0332086764756405,-0.237942471965826,-0.0132919063220405,-0.125617189143933,"RASGRP1","","OpenSea"
"2447","cg02143559",2.44087937139856,0.0447012539569019,0.00346896732991012,0.218610043684681,0.111039505507295,"LOC440982","","Island"
"2448","cg02145141",-2.95305864885315,0.021314076049764,-0.242384550597074,-0.0268213448612842,-0.134602947729179,"MOB2","Promoter_Associated_Cell_type_specific","OpenSea"
"2449","cg02145482",2.53735727338006,0.0388135323346173,0.00917979197001836,0.260512843314587,0.134846317642303,"NA","","N_Shelf"
"2450","cg02146032",-2.68981896123975,0.0310938921294869,-0.799405723268118,-0.0514324726031722,-0.425419097935645,"NA","","N_Shore"
"2451","cg02148404",-5.30685159780567,0.00111504792542671,-0.382764504319417,-0.146800982480642,-0.264782743400029,"NA","","OpenSea"
"2452","cg02149658",-3.66134159818847,0.00805600008288508,-0.273461666905419,-0.0588457511949062,-0.166153709050163,"CARD14","","OpenSea"
"2453","cg02150090",-2.74182557201239,0.0288420941563027,-0.589049931023331,-0.0435117193843709,-0.316280825203851,"NA","","OpenSea"
"2454","cg02150820",2.45951317889108,0.043496348743492,0.00770377473456386,0.391658638275011,0.199681206504787,"HRNBP3","","OpenSea"
"2455","cg02151108",-2.55514860435904,0.0378183642722907,-0.311922492211946,-0.0120795883635205,-0.162001040287733,"C14orf104","","N_Shelf"
"2456","cg02151485",-2.4286077684506,0.0455134453818003,-0.562287846626657,-0.0075058235785666,-0.284896835102612,"RAMP1","Unclassified_Cell_type_specific","OpenSea"
"2457","cg02156296",-3.69260327645591,0.00773001033400354,-0.573004118926447,-0.125624709914047,-0.349314414420247,"NA","Unclassified","Island"
"2458","cg02156598",2.85051968890793,0.0246700762705173,0.0380586076499378,0.408485245645008,0.223271926647473,"STAM2","Promoter_Associated","Island"
"2459","cg02157117",2.50373321235902,0.0407689285564395,0.00825673362558334,0.28895860160669,0.148607667616137,"NA","","OpenSea"
"2460","cg02157120",2.53851828704529,0.0387477714362603,0.0105737795603817,0.29813988859238,0.154356834076381,"SPG20","","OpenSea"
"2461","cg02157403",2.8077470881049,0.0262306621812204,0.0489968123112755,0.571917506509417,0.310457159410346,"ABL1","Gene_Associated_Cell_type_specific","OpenSea"
"2462","cg02157487",3.23748594311996,0.0143027308392318,0.0523052469954028,0.335700100341488,0.194002673668445,"MYH9","","OpenSea"
"2463","cg02158065",-2.88909842550257,0.0233462773277037,-0.85160593813529,-0.0850150166561732,-0.468310477395732,"SH2D3C","","Island"
"2464","cg02159303",-4.51492056972446,0.00274879399892454,-0.495560690523071,-0.154894307097271,-0.325227498810171,"NA","","OpenSea"
"2465","cg02159419",-2.82786938288026,0.0254839379285721,-0.547570026431686,-0.0488511236873522,-0.298210575059519,"SGSM3","Unclassified_Cell_type_specific","OpenSea"
"2466","cg02159718",2.80293504267229,0.0264126185408875,0.0323438160704558,0.381324372450975,0.206834094260715,"CXXC1","Promoter_Associated","Island"
"2467","cg02159731",-2.98677964977075,0.0203187868412098,-0.828897532245281,-0.0963678099669128,-0.462632671106097,"NA","Unclassified_Cell_type_specific","Island"
"2468","cg02159926",-2.72574811338444,0.0295194178720135,-0.291900317255251,-0.0207081451547005,-0.156304231204976,"MAPT","","OpenSea"
"2469","cg02161716",2.86402462082632,0.0241978852838264,0.0347155539264222,0.363466775507947,0.199091164717184,"CUBN","","OpenSea"
"2470","cg02162443",-2.79890990508991,0.0265658381436993,-0.492759660608711,-0.0414441823624851,-0.267101921485598,"SLC24A3","","OpenSea"
"2471","cg02162901",-2.69158648014094,0.0310144205249133,-0.206547758316127,-0.0133565072628035,-0.109952132789465,"EYA2","","OpenSea"
"2472","cg02163273",-2.5656335178124,0.0372442910249239,-0.518875345610872,-0.0211548274672207,-0.270015086539046,"NA","","OpenSea"
"2473","cg02164420",-2.45241218572015,0.0439515286157965,-0.455236882826762,-0.00829645073314745,-0.231766666779955,"PHC2","","OpenSea"
"2474","cg02165526",-3.30866987061044,0.0129652366308121,-0.48743668170519,-0.0811102780854214,-0.284273479895306,"NA","","S_Shore"
"2475","cg02165747",-2.887379223411,0.0234036468249023,-0.315433816595021,-0.0313965131000838,-0.173415164847553,"NA","","OpenSea"
"2476","cg02167313",3.08092247641117,0.0177923119280719,0.0544617790921102,0.414037271991717,0.234249525541913,"VPRBP","Promoter_Associated","Island"
"2477","cg02168750",-2.60596732729172,0.0351188110594473,-0.374710680803461,-0.0181937756838684,-0.196452228243665,"C9orf92","","OpenSea"
"2478","cg02169201",-2.61135424533591,0.0348446188057051,-0.134846617571103,-0.00668626384340989,-0.0707664407072562,"NECAB3","","N_Shelf"
"2479","cg02170918",3.68009015108633,0.0078587437682779,0.0651997606485581,0.299600265119227,0.182400012883893,"COL6A3","","OpenSea"
"2480","cg02171500",2.56160876169212,0.0374635808306345,0.0191907724715458,0.479927162049907,0.249558967260726,"CHKA","","Island"
"2481","cg02172492",-3.21140324336089,0.0148291748788717,-0.578725330850744,-0.0878855874745877,-0.333305459162666,"OSR1","Unclassified","Island"
"2482","cg02172652",-2.82455674530628,0.0256053140134399,-0.616393853758396,-0.0546328143956018,-0.335513334076999,"LDOC1L","Promoter_Associated","S_Shore"
"2483","cg02173876",2.7899165096163,0.0269115603466183,0.0282417434320407,0.342289837027821,0.185265790229931,"PTHLH","Unclassified","Island"
"2484","cg02175443",-2.49602385471826,0.0412314266650033,-0.319338049634236,-0.00863277737187372,-0.163985413503055,"OR3A2","","OpenSea"
"2485","cg02175873",3.00464165093111,0.0198116428476065,0.0323310595783272,0.271233338290255,0.151782198934291,"NA","","N_Shore"
"2486","cg02177607",2.62882299105576,0.0339706718939914,0.0165162601844767,0.312163010484754,0.164339635334615,"SASH3","","OpenSea"
"2487","cg02178058",-4.10323147349353,0.00455449333094203,-0.295253875732051,-0.0793664148461011,-0.187310145289076,"NA","","Island"
"2488","cg02178151",-2.65720686764006,0.0325989603096159,-0.41814513557464,-0.024362029456809,-0.221253582515724,"STXBP6","","OpenSea"
"2489","cg02178648",2.61132988864797,0.0348458535343,0.0174411247211693,0.351780517878259,0.184610821299714,"PAX7","Unclassified_Cell_type_specific","Island"
"2490","cg02179351",2.43394338008061,0.0451584640690988,0.0060774109472572,0.420704473527912,0.213390942237584,"NA","","OpenSea"
"2491","cg02179455",-2.50334485143357,0.0407920985117797,-0.404152176151233,-0.0115169655180853,-0.207834570834659,"NA","","N_Shore"
"2492","cg02180233",-2.41022747041073,0.0467583689104147,-0.271277905226855,-0.00259089630271141,-0.136934400764783,"GOLGA3","","S_Shore"
"2493","cg02180737",-2.82476741898875,0.02559757678895,-0.424445989068886,-0.0376356101440278,-0.231040799606457,"MIR412","","N_Shore"
"2494","cg02181968",2.41886899755608,0.0461687732819965,0.00773784349443462,0.682350363363222,0.345044103428829,"KIF21A","Promoter_Associated","Island"
"2495","cg02182210",-5.98733634646807,0.00054915491199314,-0.416131437430833,-0.180499461622045,-0.298315449526439,"C20orf160","Unclassified","Island"
"2496","cg02182440",-2.9684021290386,0.0208549528773581,-0.821202686613456,-0.0929723537233975,-0.457087520168427,"SCOC","Promoter_Associated","N_Shore"
"2497","cg02183083",-2.51810107760175,0.0399212076403396,-0.474298772947783,-0.0149084507819289,-0.244603611864856,"HYAL1","","S_Shelf"
"2498","cg02184632",2.63092237781601,0.0338671864079685,0.0115697051221615,0.217038708630712,0.114304206876437,"ZHX2","Unclassified_Cell_type_specific","OpenSea"
"2499","cg02185182",-3.1931338202993,0.0152102407108836,-0.754459206797707,-0.112469212215606,-0.433464209506656,"MAD1L1","","N_Shore"
"2500","cg02185464",-4.55892865912996,0.00260823381950646,-0.45188254310246,-0.143216621408809,-0.297549582255635,"CRISPLD2","","OpenSea"
"2501","cg02185962",3.07328689828227,0.0179842202008557,0.0365015683549882,0.280094183703309,0.158297876029148,"ASH1L-AS1","Promoter_Associated","Island"
"2502","cg02186027",-3.13743022511203,0.0164380989818809,-0.199027126049563,-0.0279548944043876,-0.113491010226975,"NA","","S_Shore"
"2503","cg02187307",-2.8217820078674,0.0257074491433343,-0.665524956027368,-0.0586629508799605,-0.362093953453664,"TNR","","N_Shore"
"2504","cg02187797",-2.93824450674316,0.0217675185898607,-0.179003207983865,-0.019363078838229,-0.0991831434110472,"ITFG1","","OpenSea"
"2505","cg02189001",-4.79928297936745,0.00196791620748697,-0.640085870874289,-0.217533617034353,-0.428809743954321,"OR5AU1","","OpenSea"
"2506","cg02189324",-2.37306016131836,0.0493834718158926,-0.37846391058918,-0.000673891949286411,-0.189568901269233,"ADAMTS16","","OpenSea"
"2507","cg02189597",-3.81451645348085,0.00658907253963088,-0.204876913759038,-0.0480729366402384,-0.126474925199638,"RORA","","N_Shelf"
"2508","cg02190288",-4.17360021468417,0.00417038126612037,-0.417311973776691,-0.115460601508244,-0.266386287642467,"PCP2","","S_Shelf"
"2509","cg02191312",3.16855710324251,0.0157394563275419,0.0253576359408982,0.174527509484102,0.0999425727125002,"PTGDR","Unclassified_Cell_type_specific","Island"
"2510","cg02192028",3.42617037182258,0.0110424725703928,0.0589828523768416,0.321754823373645,0.190368837875243,"FAM120A","","OpenSea"
"2511","cg02192390",2.63477165157312,0.033678294511179,0.0192036803741647,0.355386729597598,0.187295204985882,"ARHGAP35","","OpenSea"
"2512","cg02192488",3.08232783470134,0.0177572284826985,0.0605758300679976,0.459735260814448,0.260155545441223,"PNPLA7","","N_Shelf"
